@relation class_relation-weka.filters.unsupervised.attribute.Remove-R14-15

@attribute tagName {BODY,DIV,TD,FONT,H1,H2,H3,H4,H5,LI,SPAN,UL,P,EM}
@attribute wordCount_AE numeric
@attribute densityinHTML_AE numeric
@attribute LinkCount_AE numeric
@attribute wordCountinLink_AE numeric
@attribute meanofWordinLinks_AE numeric
@attribute meanofWordinLinksAllWords_AE numeric
@attribute wordCount numeric
@attribute DensityinHTML numeric
@attribute LinkCount numeric
@attribute wordCountinLink numeric
@attribute meanofWordinLinks numeric
@attribute meanofWordinLinksAllWords numeric
@attribute tag_idORclass numeric
@attribute class {IRRELEVANT,MAIN,HEADLINE,INFORMATIONABOUTARTICLE}

@data
DIV,18,0.031469,7,21,3,1.166667,18,0.031469,7,21,3,1.166667,1,IRRELEVANT
DIV,9,0.015734,4,8,2,0.888889,9,0.015734,4,8,2,0.888889,1,IRRELEVANT
DIV,13,0.022727,6,13,2.166667,1,13,0.022727,6,13,2.166667,1,1,IRRELEVANT
DIV,22,0.038462,4,9,2.25,0.409091,22,0.038462,4,9,2.25,0.409091,1,IRRELEVANT
TD,2,0.001128,0,0,0,0,52,0.029329,30,49,1.633333,0.942308,0,IRRELEVANT
H1,8,0.004512,0,0,0,0,8,0.004512,0,0,0,0,0,HEADLINE
DIV,4,0.002256,1,5,5,1.25,4,0.002256,1,5,5,1.25,0,IRRELEVANT
TD,17,0.009588,1,15,15,0.882353,17,0.009588,1,15,15,0.882353,0,IRRELEVANT
TD,10,0.00564,1,9,9,0.9,10,0.00564,1,9,9,0.9,0,IRRELEVANT
TD,6,0.003384,1,6,6,1,6,0.003384,1,6,6,1,0,IRRELEVANT
TD,9,0.005076,1,4,4,0.444444,9,0.005076,1,4,4,0.444444,0,IRRELEVANT
DIV,15,0.009914,3,5,1.666667,0.333333,15,0.009914,3,5,1.666667,0.333333,0,IRRELEVANT
DIV,9,0.005948,2,3,1.5,0.333333,15,0.009914,2,3,1.5,0.2,0,IRRELEVANT
DIV,28,0.018506,20,28,1.4,1,57,0.037673,35,57,1.628571,1,0,IRRELEVANT
DIV,2,0.001322,0,0,0,0,31,0.020489,15,30,2,0.967742,0,IRRELEVANT
H1,12,0.007931,0,0,0,0,12,0.007931,0,0,0,0,0,HEADLINE
DIV,6,0.003966,0,0,0,0,6,0.003966,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,1032,0.68275,0,0,0,0,1032,0.682089,0,0,0,0,1,MAIN
DIV,2,0.001322,0,0,0,0,8,0.005288,6,10,1.666667,1.25,0,IRRELEVANT
DIV,2,0.001322,0,0,0,0,27,0.017845,6,25,4.166667,0.925926,0,IRRELEVANT
DIV,27,0.017845,6,25,4.166667,0.925926,27,0.017845,6,25,4.166667,0.925926,0,IRRELEVANT
DIV,130,0.085922,26,128,4.923077,0.984615,225,0.148711,55,183,3.327273,0.813333,0,IRRELEVANT
DIV,2,0.001322,0,0,0,0,4,0.002644,6,5,0.833333,1.25,1,IRRELEVANT
DIV,23,0.015202,6,24,4,1.043478,23,0.015202,6,24,4,1.043478,0,IRRELEVANT
DIV,2,0.001322,0,0,0,0,25,0.016523,5,16,3.2,0.64,0,IRRELEVANT
DIV,25,0.016523,5,16,3.2,0.64,25,0.016523,5,16,3.2,0.64,0,IRRELEVANT
DIV,182,0.120952,40,63,1.575,0.344262,182,0.120291,40,63,1.575,0.346154,1,IRRELEVANT
DIV,8,0.010262,8,9,1.125,1,8,0.009122,8,9,1.125,1.125,1,IRRELEVANT
DIV,168,0.191562,166,239,1.439759,1.422619,168,0.191562,166,239,1.439759,1.422619,1,IRRELEVANT
UL,168,0.191562,166,239,1.439759,1.422619,168,0.191562,166,239,1.439759,1.422619,1,IRRELEVANT
DIV,5,0.005701,3,4,1.333333,0.8,5,0.005701,3,4,1.333333,0.8,1,IRRELEVANT
H1,9,0.010262,0,0,0,0,9,0.010262,0,0,0,0,0,HEADLINE
DIV,6,0.006842,0,0,0,0,6,0.006842,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,52,0.059293,7,11,1.571429,0.211538,52,0.059293,8,11,1.375,0.211538,1,INFORMATIONABOUTARTICLE
UL,4,0.004561,4,2,0.5,0.5,4,0.004561,4,2,0.5,0.5,1,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,2,0.002281,0,0,0,0,325,0.370582,46,199,4.326087,0.612308,0,IRRELEVANT
DIV,2,0.002281,0,0,0,0,89,0.101482,11,51,4.636364,0.573034,1,IRRELEVANT
UL,20,0.022805,4,22,5.5,1.1,20,0.022805,4,22,5.5,1.1,0,IRRELEVANT
UL,16,0.018244,3,18,6,1.125,16,0.018244,3,18,6,1.125,0,IRRELEVANT
DIV,2,0.002281,0,0,0,0,12,0.013683,2,7,3.5,0.583333,0,IRRELEVANT
DIV,2,0.002281,0,0,0,0,16,0.018244,2,7,3.5,0.4375,0,IRRELEVANT
DIV,2,0.002281,0,0,0,0,81,0.09236,13,58,4.461538,0.716049,1,IRRELEVANT
UL,29,0.033067,6,34,5.666667,1.172414,29,0.033067,6,34,5.666667,1.172414,0,IRRELEVANT
UL,14,0.015964,3,18,6,1.285714,14,0.015964,3,18,6,1.285714,0,IRRELEVANT
DIV,28,0.031927,1,9,9,0.321429,60,0.068415,9,43,4.777778,0.716667,0,IRRELEVANT
UL,34,0.038769,7,36,5.142857,1.058824,34,0.038769,7,36,5.142857,1.058824,0,IRRELEVANT
TD,39,0.04447,7,41,5.857143,1.051282,39,0.04447,7,41,5.857143,1.051282,0,IRRELEVANT
UL,39,0.04447,7,41,5.857143,1.051282,39,0.04447,7,41,5.857143,1.051282,0,IRRELEVANT
UL,31,0.035348,14,33,2.357143,1.064516,31,0.035348,14,33,2.357143,1.064516,0,IRRELEVANT
UL,15,0.017104,10,17,1.7,1.133333,15,0.017104,10,17,1.7,1.133333,0,IRRELEVANT
UL,7,0.007982,7,10,1.428571,1.428571,7,0.007982,7,10,1.428571,1.428571,0,IRRELEVANT
UL,9,0.010262,4,10,2.5,1.111111,9,0.010262,4,10,2.5,1.111111,0,IRRELEVANT
DIV,2,0.002281,0,0,0,0,37,0.042189,9,23,2.555556,0.621622,0,IRRELEVANT
UL,16,0.018244,8,18,2.25,1.125,16,0.018244,8,18,2.25,1.125,0,IRRELEVANT
DIV,21,0.023945,1,6,6,0.285714,21,0.023945,1,6,6,0.285714,0,IRRELEVANT
TD,0,0.00542,0,0,0,0,0,0,1,2,2,0,0,IRRELEVANT
TD,0,0.00542,0,0,0,0,0,0,4,2,0.5,0,0,IRRELEVANT
H1,8,0.02168,0,0,0,0,8,0.02168,0,0,0,0,0,HEADLINE
TD,8,0.02168,0,0,0,0,8,0.02168,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,3,0.00813,0,0,0,0,3,0.00813,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,4,0.01084,1,4,4,1,4,0.01084,1,4,4,1,0,INFORMATIONABOUTARTICLE
TD,7,0.01897,1,3,3,0.428571,7,0.01897,1,3,3,0.428571,0,INFORMATIONABOUTARTICLE
DIV,179,0.485095,0,0,0,0,179,0.485095,0,0,0,0,0,MAIN
TD,2,0.00542,0,0,0,0,71,0.192412,18,68,3.777778,0.957746,0,IRRELEVANT
TD,52,0.140921,7,57,8.142857,1.096154,52,0.140921,7,57,8.142857,1.096154,0,IRRELEVANT
TD,14,0.03794,11,13,1.181818,0.928571,14,0.03794,11,13,1.181818,0.928571,0,IRRELEVANT
TD,2,0.00542,0,0,0,0,14,0.03794,1,9,9,0.642857,0,IRRELEVANT
DIV,54,0.146341,9,15,1.666667,0.277778,54,0.146341,9,15,1.666667,0.277778,0,IRRELEVANT
TD,2,0.00304,0,0,0,0,8,0.012158,18,25,1.388889,3.125,0,IRRELEVANT
TD,2,0.00304,1,2,2,1,128,0.194529,17,120,7.058824,0.9375,0,IRRELEVANT
H1,6,0.009119,0,0,0,0,6,0.009119,0,0,0,0,0,HEADLINE
FONT,12,0.018237,1,3,3,0.25,12,0.018237,1,3,3,0.25,0,INFORMATIONABOUTARTICLE
DIV,441,0.670213,0,0,0,0,444,0.674772,1,3,3,0.006757,1,MAIN
DIV,2,0.00304,0,0,0,0,3,0.004559,1,3,3,1,1,IRRELEVANT
DIV,2,0.000785,0,0,0,0,383,0.150255,160,354,2.2125,0.924282,1,IRRELEVANT
UL,5,0.001962,3,6,2,1.2,5,0.001962,3,6,2,1.2,1,IRRELEVANT
UL,9,0.003531,6,11,1.833333,1.222222,9,0.003531,6,11,1.833333,1.222222,1,IRRELEVANT
UL,328,0.128678,133,303,2.278195,0.92378,328,0.128678,133,303,2.278195,0.92378,1,IRRELEVANT
DIV,7,0.002746,3,8,2.666667,1.142857,7,0.002746,3,8,2.666667,1.142857,1,IRRELEVANT
UL,18,0.007062,10,19,1.9,1.055556,18,0.007062,10,19,1.9,1.055556,1,IRRELEVANT
UL,13,0.0051,5,14,2.8,1.076923,13,0.0051,5,14,2.8,1.076923,0,IRRELEVANT
DIV,22,0.008631,5,22,4.4,1,41,0.016085,5,22,4.4,0.536585,0,IRRELEVANT
DIV,9,0.003531,2,9,4.5,1,27,0.010592,2,9,4.5,0.333333,0,IRRELEVANT
DIV,17,0.006669,4,18,4.5,1.058824,33,0.012946,4,18,4.5,0.545455,0,IRRELEVANT
DIV,14,0.005492,3,14,4.666667,1,41,0.016085,3,14,4.666667,0.341463,0,IRRELEVANT
DIV,20,0.007846,4,21,5.25,1.05,45,0.017654,4,21,5.25,0.466667,0,IRRELEVANT
DIV,5,0.001962,2,6,3,1.2,14,0.005492,2,6,3,0.428571,0,IRRELEVANT
DIV,20,0.007846,5,20,4,1,41,0.016085,5,20,4,0.487805,0,IRRELEVANT
DIV,18,0.007062,4,18,4.5,1,33,0.012946,4,18,4.5,0.545455,0,IRRELEVANT
DIV,9,0.003531,2,9,4.5,1,29,0.011377,2,9,4.5,0.310345,0,IRRELEVANT
DIV,16,0.006277,4,19,4.75,1.1875,34,0.013339,4,19,4.75,0.558824,0,IRRELEVANT
DIV,16,0.006277,4,16,4,1,31,0.012162,4,16,4,0.516129,0,IRRELEVANT
DIV,8,0.003138,2,8,4,1,31,0.012162,2,8,4,0.258065,0,IRRELEVANT
DIV,22,0.008631,5,22,4.4,1,33,0.012946,5,22,4.4,0.666667,0,IRRELEVANT
DIV,34,0.013339,8,32,4,0.941176,47,0.018439,8,32,4,0.680851,0,IRRELEVANT
DIV,13,0.0051,3,12,4,0.923077,45,0.017654,3,12,4,0.266667,0,IRRELEVANT
DIV,79,0.030993,2,11,5.5,0.139241,79,0.030993,2,11,5.5,0.139241,0,IRRELEVANT
DIV,42,0.016477,2,8,4,0.190476,42,0.016477,2,8,4,0.190476,0,IRRELEVANT
DIV,45,0.017654,2,9,4.5,0.2,45,0.017654,2,9,4.5,0.2,0,IRRELEVANT
DIV,26,0.010592,1,4,4,0.148148,26,0.0102,2,4,2,0.153846,0,IRRELEVANT
DIV,2,0.00099,0,0,0,0,383,0.18951,160,354,2.2125,0.924282,1,IRRELEVANT
UL,5,0.002474,3,6,2,1.2,5,0.002474,3,6,2,1.2,1,IRRELEVANT
UL,9,0.004453,6,11,1.833333,1.222222,9,0.004453,6,11,1.833333,1.222222,1,IRRELEVANT
UL,328,0.162296,133,303,2.278195,0.92378,328,0.162296,133,303,2.278195,0.92378,1,IRRELEVANT
DIV,7,0.003464,3,8,2.666667,1.142857,7,0.003464,3,8,2.666667,1.142857,1,IRRELEVANT
UL,18,0.008906,10,19,1.9,1.055556,18,0.008906,10,19,1.9,1.055556,1,IRRELEVANT
UL,13,0.006432,5,14,2.8,1.076923,13,0.006432,5,14,2.8,1.076923,0,IRRELEVANT
DIV,2,0.00099,0,0,0,0,37,0.018308,1,14,14,0.378378,0,IRRELEVANT
DIV,16,0.007917,2,17,8.5,1.0625,54,0.026719,2,17,8.5,0.314815,0,IRRELEVANT
DIV,14,0.006927,2,14,7,1,50,0.02474,2,14,7,0.28,0,IRRELEVANT
DIV,19,0.009401,2,19,9.5,1,56,0.027709,2,19,9.5,0.339286,0,IRRELEVANT
DIV,20,0.010391,1,3,3,0.142857,20,0.009896,2,3,1.5,0.15,0,IRRELEVANT
DIV,79,0.03909,2,11,5.5,0.139241,79,0.03909,2,11,5.5,0.139241,0,IRRELEVANT
DIV,42,0.020782,2,8,4,0.190476,42,0.020782,2,8,4,0.190476,0,IRRELEVANT
DIV,45,0.022266,2,9,4.5,0.2,45,0.022266,2,9,4.5,0.2,0,IRRELEVANT
DIV,4,0.001839,0,0,0,0,4,0.001839,0,0,0,0,0,INFORMATIONABOUTARTICLE
H1,4,0.001839,0,0,0,0,4,0.001839,0,0,0,0,0,HEADLINE
DIV,2,0.00092,0,0,0,0,2,0.00092,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,5,0.002299,0,0,0,0,5,0.002299,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,365,0.167816,0,0,0,0,365,0.167816,0,0,0,0,1,MAIN
DIV,354,0.162759,0,0,0,0,354,0.162759,0,0,0,0,1,MAIN
DIV,390,0.17931,0,0,0,0,390,0.17931,0,0,0,0,1,MAIN
DIV,270,0.124138,0,0,0,0,270,0.124138,0,0,0,0,1,MAIN
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,2,0.00092,0,0,0,0,113,0.051954,69,115,1.666667,1.017699,1,IRRELEVANT
DIV,12,0.005517,4,13,3.25,1.083333,12,0.005517,4,13,3.25,1.083333,0,IRRELEVANT
DIV,12,0.005517,4,13,3.25,1.083333,12,0.005517,4,13,3.25,1.083333,0,IRRELEVANT
DIV,11,0.005057,4,12,3,1.090909,11,0.005057,4,12,3,1.090909,0,IRRELEVANT
DIV,16,0.007356,4,17,4.25,1.0625,16,0.007356,4,17,4.25,1.0625,0,IRRELEVANT
DIV,0,0.00092,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,2,0.00092,1,3,3,1.5,2,0.00092,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,2,0.00092,1,3,3,1.5,2,0.00092,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,2,0.00092,1,3,3,1.5,2,0.00092,1,3,3,1.5,0,IRRELEVANT
DIV,2,0.00092,1,3,3,1.5,2,0.00092,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,3,0.001379,1,4,4,1.333333,3,0.001379,1,4,4,1.333333,0,IRRELEVANT
DIV,3,0.001379,1,4,4,1.333333,3,0.001379,1,4,4,1.333333,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,4,4,4,1,0.00046,1,4,4,4,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,1,0.00046,1,2,2,2,1,0.00046,1,2,2,2,0,IRRELEVANT
DIV,5,0.00324,0,0,0,0,5,0.00324,0,0,0,0,0,INFORMATIONABOUTARTICLE
H1,5,0.00324,0,0,0,0,5,0.00324,0,0,0,0,0,HEADLINE
DIV,2,0.001296,0,0,0,0,2,0.001296,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,5,0.00324,0,0,0,0,5,0.00324,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,312,0.202203,0,0,0,0,312,0.202203,0,0,0,0,1,MAIN
DIV,408,0.26442,0,0,0,0,408,0.26442,0,0,0,0,1,MAIN
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,0,IRRELEVANT
DIV,2,0.001296,0,0,0,0,113,0.073234,69,115,1.666667,1.017699,1,IRRELEVANT
DIV,12,0.007777,4,13,3.25,1.083333,12,0.007777,4,13,3.25,1.083333,0,IRRELEVANT
DIV,12,0.007777,4,13,3.25,1.083333,12,0.007777,4,13,3.25,1.083333,0,IRRELEVANT
DIV,11,0.007129,4,12,3,1.090909,11,0.007129,4,12,3,1.090909,0,IRRELEVANT
DIV,16,0.010369,4,17,4.25,1.0625,16,0.010369,4,17,4.25,1.0625,0,IRRELEVANT
DIV,0,0.001296,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,2,0.001296,1,3,3,1.5,2,0.001296,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,2,0.001296,1,3,3,1.5,2,0.001296,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,2,0.001296,1,3,3,1.5,2,0.001296,1,3,3,1.5,0,IRRELEVANT
DIV,2,0.001296,1,3,3,1.5,2,0.001296,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,3,0.001944,1,4,4,1.333333,3,0.001944,1,4,4,1.333333,0,IRRELEVANT
DIV,3,0.001944,1,4,4,1.333333,3,0.001944,1,4,4,1.333333,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,4,4,4,1,0.000648,1,4,4,4,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,1,0.000648,1,2,2,2,1,0.000648,1,2,2,2,0,IRRELEVANT
DIV,7,0.005422,1,8,8,1.142857,7,0.005422,1,8,8,1.142857,0,IRRELEVANT
DIV,2,0.001549,0,0,0,0,113,0.087529,69,115,1.666667,1.017699,1,IRRELEVANT
DIV,12,0.009295,4,13,3.25,1.083333,12,0.009295,4,13,3.25,1.083333,0,IRRELEVANT
DIV,12,0.009295,4,13,3.25,1.083333,12,0.009295,4,13,3.25,1.083333,0,IRRELEVANT
DIV,11,0.008521,4,12,3,1.090909,11,0.008521,4,12,3,1.090909,0,IRRELEVANT
DIV,16,0.012393,4,17,4.25,1.0625,16,0.012393,4,17,4.25,1.0625,0,IRRELEVANT
DIV,0,0.001549,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,2,0.001549,1,3,3,1.5,2,0.001549,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,2,0.001549,1,3,3,1.5,2,0.001549,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,2,0.001549,1,3,3,1.5,2,0.001549,1,3,3,1.5,0,IRRELEVANT
DIV,2,0.001549,1,3,3,1.5,2,0.001549,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,3,0.002324,1,4,4,1.333333,3,0.002324,1,4,4,1.333333,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,4,4,4,1,0.000775,1,4,4,4,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,1,0.000775,1,2,2,2,1,0.000775,1,2,2,2,0,IRRELEVANT
DIV,7,0.006244,1,8,8,1.142857,7,0.006244,1,8,8,1.142857,0,IRRELEVANT
DIV,2,0.001784,0,0,0,0,113,0.100803,69,115,1.666667,1.017699,1,IRRELEVANT
DIV,12,0.010705,4,13,3.25,1.083333,12,0.010705,4,13,3.25,1.083333,0,IRRELEVANT
DIV,12,0.010705,4,13,3.25,1.083333,12,0.010705,4,13,3.25,1.083333,0,IRRELEVANT
DIV,11,0.009813,4,12,3,1.090909,11,0.009813,4,12,3,1.090909,0,IRRELEVANT
DIV,16,0.014273,4,17,4.25,1.0625,16,0.014273,4,17,4.25,1.0625,0,IRRELEVANT
DIV,0,0.001784,0,0,0,0,0,0,0,0,0,0,1,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,2,0.001784,1,3,3,1.5,2,0.001784,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,2,0.001784,1,3,3,1.5,2,0.001784,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,2,0.001784,1,3,3,1.5,2,0.001784,1,3,3,1.5,0,IRRELEVANT
DIV,2,0.001784,1,3,3,1.5,2,0.001784,1,3,3,1.5,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,3,0.002676,1,4,4,1.333333,3,0.002676,1,4,4,1.333333,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,4,4,4,1,0.000892,1,4,4,4,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000892,1,2,2,2,1,0.000892,1,2,2,2,0,IRRELEVANT
DIV,1,0.000844,1,2,2,2,1,0.000844,1,2,2,2,1,IRRELEVANT
UL,2,0.001688,2,3,1.5,1.5,2,0.001688,2,3,1.5,1.5,1,IRRELEVANT
UL,27,0.022785,17,28,1.647059,1.037037,27,0.022785,17,28,1.647059,1.037037,1,IRRELEVANT
DIV,101,0.086076,1,4,4,0.039216,101,0.085232,2,4,2,0.039604,0,INFORMATIONABOUTARTICLE
H1,2,0.001688,0,0,0,0,2,0.001688,0,0,0,0,0,HEADLINE
DIV,2,0.001688,0,0,0,0,2,0.001688,0,0,0,0,0,INFORMATIONABOUTARTICLE
